frame,point_index,r,g,b
6382,11,33,11,19
6382,12,142,183,176
6383,0,9,9,13
6383,1,9,9,14
6383,2,9,8,13
6383,3,10,9,15
6383,4,11,12,17
6383,5,58,78,76
6383,6,10,10,16
6383,7,73,97,92
6383,8,15,9,14
6383,9,14,8,13
6383,10,60,144,157
6383,11,33,11,19
6383,12,142,183,176
6384,0,9,9,13
6384,1,9,8,14
6384,2,9,8,13
6384,3,10,10,15
6384,4,11,11,17
6384,5,58,78,75
6384,6,10,10,16
6384,7,73,98,92
6384,8,15,8,14
6384,9,14,8,13
6384,10,60,143,157
6384,11,33,11,19
6384,12,143,183,176
6385,0,9,9,13
6385,1,9,9,14
6385,2,9,8,13
6385,3,10,10,15
6385,4,11,11,17
6385,5,58,78,75
6385,6,10,10,16
6385,7,73,98,92
6385,8,15,9,15
6385,9,14,8,13
6385,10,60,143,157
6385,11,33,11,19
6385,12,143,183,176
6386,0,9,9,13
6386,1,9,9,14
6386,2,9,8,13
6386,3,10,10,15
6386,4,11,12,18
6386,5,59,79,76
6386,6,10,11,16
6386,7,73,98,92
6386,8,16,9,14
6386,9,14,8,13
6386,10,60,143,157
6386,11,33,11,19
6386,12,143,183,176
6387,0,9,9,13
6387,1,9,8,14
6387,2,9,8,13
6387,3,10,10,15
6387,4,11,12,18
6387,5,59,79,76
6387,6,11,10,16
6387,7,74,98,93
6387,8,16,8,15
6387,9,14,8,13
6387,10,60,143,157
6387,11,33,11,19
6387,12,143,183,176
6388,0,9,9,13
6388,1,9,9,14
6388,2,9,9,14
6388,3,10,10,16
6388,4,11,12,18
6388,5,60,79,76
6388,6,11,10,16
6388,7,73,97,92
6388,8,16,9,15
6388,9,14,8,14
6388,10,61,144,157
6388,11,33,11,20
6388,12,143,183,176
6389,0,9,9,13
6389,1,9,8,13
6389,2,9,8,13
6389,3,10,10,15
6389,4,11,11,17
6389,5,59,79,76
6389,6,10,10,15
6389,7,73,97,92
6389,8,16,9,15
6389,9,14,8,13
6389,10,61,144,158
6389,11,33,11,19
6389,12,143,183,176
6390,0,9,9,13
6390,1,9,9,13
6390,2,9,8,13
6390,3,10,9,15
6390,4,11,11,17
6390,5,60,79,77
6390,6,10,10,15
6390,7,73,97,92
6390,8,16,8,15
6390,9,14,8,13
6390,10,59,143,157
6390,11,33,11,19
6390,12,143,183,176
6391,0,9,8,13
6391,1,9,8,14
6391,2,9,8,14
6391,3,10,10,15
6391,4,11,11,17
6391,5,59,79,76
6391,6,10,10,16
6391,7,74,98,93
6391,8,15,9,15
6391,9,14,8,14
6391,10,60,143,157
6391,11,33,11,19
6391,12,143,183,177
6392,0,9,9,13
6392,1,9,8,14
6392,2,9,8,14
6392,3,10,10,15
6392,4,11,11,18
6392,5,59,79,76
6392,6,10,10,16
6392,7,74,98,93
6392,8,15,9,15
6392,9,14,8,13
6392,10,61,144,158
6392,11,33,11,19
6392,12,143,183,177
6393,0,9,9,13
6393,1,9,9,13
6393,2,9,8,13
6393,3,10,10,15
6393,4,11,11,17
6393,5,59,78,76
6393,6,10,10,16
6393,7,73,98,93
6393,8,15,8,15
6393,9,14,8,13
6393,10,60,144,157
6393,11,33,11,19
6393,12,142,183,176
6394,0,9,9,13
6394,1,9,8,13
6394,2,9,8,13
6394,3,10,10,15
6394,4,11,12,17
6394,5,59,78,76
6394,6,10,10,16
6394,7,73,98,93
6394,8,15,9,15
6394,9,14,8,13
6394,10,60,144,157
6394,11,33,11,19
6394,12,142,183,176
6395,0,9,9,13
6395,1,9,8,13
6395,2,9,8,13
6395,3,10,10,15
6395,4,11,11,17
6395,5,59,78,76
6395,6,10,10,16
6395,7,73,97,92
6395,8,15,9,14
6395,9,14,8,13
6395,10,61,144,158
6395,11,33,11,19
6395,12,142,182,176
6396,0,9,9,13
6396,1,9,9,14
6396,2,9,8,14
6396,3,10,10,15
6396,4,11,12,18
6396,5,60,79,77
6396,6,11,10,16
6396,7,73,96,92
6396,8,16,9,15
6396,9,14,8,14
6396,10,60,144,158
6396,11,33,11,20
6396,12,142,182,176
6397,0,9,9,13
6397,1,9,9,14
6397,2,9,8,14
6397,3,10,10,15
6397,4,11,11,18
6397,5,60,79,77
6397,6,11,10,16
6397,7,73,96,92
6397,8,15,9,15
6397,9,14,8,13
6397,10,61,144,158
6397,11,33,11,20
6397,12,143,183,176
6398,0,9,8,13
6398,1,9,8,13
6398,2,9,8,13
6398,3,10,9,15
6398,4,11,11,17
6398,5,60,79,77
6398,6,10,10,16
6398,7,72,96,92
6398,8,15,9,15
6398,9,14,8,13
6398,10,61,144,158
6398,11,33,11,20
6398,12,143,183,176
6399,0,8,8,13
6399,1,9,8,13
6399,2,9,8,13
6399,3,10,9,15
6399,4,11,11,17
6399,5,60,80,77
6399,6,10,10,16
6399,7,72,96,91
6399,8,15,8,15
6399,9,14,8,13
6399,10,60,143,157
6399,11,33,11,19
6399,12,142,183,176
6400,0,8,9,13
6400,1,9,9,13
6400,2,9,8,13
6400,3,10,10,15
6400,4,11,11,17
6400,5,60,80,77
6400,6,10,10,16
6400,7,72,96,91
6400,8,15,8,14
6400,9,14,8,13
6400,10,60,143,157
6400,11,33,11,19
6400,12,142,183,176
6401,0,8,8,13
6401,1,9,8,13
6401,2,9,8,13
6401,3,9,9,15
6401,4,11,11,17
6401,5,60,80,77
6401,6,10,10,16
6401,7,73,96,92
6401,8,15,8,14
6401,9,13,7,13
6401,10,60,143,157
6401,11,33,11,19
6401,12,142,183,176
6402,0,9,8,13
6402,1,9,8,13
6402,2,9,8,13
6402,3,10,10,15
6402,4,11,11,17
6402,5,60,80,77
6402,6,11,10,16
6402,7,73,96,92
6402,8,15,9,15
6402,9,14,7,13
6402,10,60,143,157
6402,11,33,11,19
6402,12,143,182,176
6403,0,9,9,13
6403,1,9,9,13
6403,2,9,8,13
6403,3,10,10,15
6403,4,11,12,17
6403,5,60,80,77
6403,6,11,10,16
6403,7,73,96,92
6403,8,15,9,15
6403,9,14,8,13
6403,10,60,143,157
6403,11,33,11,19
6403,12,143,182,176
6404,0,8,8,12
6404,1,9,8,13
6404,2,9,8,13
6404,3,9,9,14
6404,4,11,11,17
6404,5,60,80,77
6404,6,10,10,15
6404,7,73,96,91
6404,8,15,9,14
6404,9,13,8,12
6404,10,60,143,157
6404,11,33,11,19
6404,12,143,183,176
6405,0,9,8,13
6405,1,9,9,13
6405,2,9,8,13
6405,3,10,9,15
6405,4,11,11,18
6405,5,60,80,77
6405,6,10,10,16
6405,7,73,96,91
6405,8,15,9,15
6405,9,14,8,13
6405,10,60,143,157
6405,11,33,11,19
6405,12,143,183,176
6406,0,9,8,13
6406,1,9,8,13
6406,2,9,8,13
6406,3,10,9,15
6406,4,11,11,17
6406,5,60,80,77
6406,6,10,10,15
6406,7,73,96,91
6406,8,15,9,14
6406,9,14,8,13
6406,10,60,143,157
6406,11,33,11,19
6406,12,143,183,176
6407,0,8,8,12
6407,1,8,8,12
6407,2,8,8,12
6407,3,9,9,14
6407,4,10,11,16
6407,5,60,80,77
6407,6,10,10,15
6407,7,73,96,91
6407,8,14,8,13
6407,9,13,7,12
6407,10,60,143,157
6407,11,33,11,19
6407,12,143,183,176
6408,0,8,8,12
6408,1,9,8,13
6408,2,9,8,13
6408,3,10,10,14
6408,4,11,11,17
6408,5,59,78,76
6408,6,10,10,16
6408,7,73,97,91
6408,8,15,8,14
6408,9,14,7,13
6408,10,59,143,156
6408,11,33,11,19
6408,12,143,183,176
6409,0,9,9,13
6409,1,9,9,13
6409,2,9,8,13
6409,3,10,9,15
6409,4,11,11,17
6409,5,58,78,75
6409,6,10,10,16
6409,7,74,98,93
6409,8,15,9,15
6409,9,14,8,13
6409,10,60,143,156
6409,11,33,11,19
6409,12,143,183,176
6410,0,8,8,12
6410,1,9,8,13
6410,2,9,8,13
6410,3,9,9,14
6410,4,11,11,17
6410,5,58,77,74
6410,6,10,10,15
6410,7,74,99,93
6410,8,15,8,14
6410,9,14,7,13
6410,10,60,144,156
6410,11,33,11,19
6410,12,143,183,176
6411,0,8,8,12
6411,1,9,8,13
6411,2,8,8,12
6411,3,9,9,14
6411,4,11,11,17
6411,5,56,75,72
6411,6,10,10,15
6411,7,74,98,94
6411,8,15,8,14
6411,9,13,7,12
6411,10,60,144,156
6411,11,33,10,19
6411,12,142,182,175
6412,0,8,8,12
6412,1,8,8,12
6412,2,8,8,12
6412,3,9,9,14
6412,4,10,11,17
6412,5,55,74,71
6412,6,10,10,15
6412,7,74,100,95
6412,8,15,8,14
6412,9,13,7,12
6412,10,61,144,156
6412,11,32,10,19
6412,12,142,182,175
6413,0,8,8,12
6413,1,9,8,12
6413,2,8,8,12
6413,3,9,9,14
6413,4,10,11,16
6413,5,55,73,71
6413,6,10,10,15
6413,7,75,100,96
6413,8,14,8,14
6413,9,13,7,12
6413,10,61,144,155
6413,11,32,10,19
6413,12,143,183,176
6414,0,8,8,12
6414,1,9,8,13
6414,2,8,8,12
6414,3,9,9,14
6414,4,10,11,17
6414,5,55,73,71
6414,6,10,10,15
6414,7,75,101,96
6414,8,15,8,14
6414,9,13,7,12
6414,10,60,143,155
6414,11,32,10,19
6414,12,143,182,175
6415,0,8,8,12
6415,1,9,8,13
6415,2,9,8,12
6415,3,9,9,14
6415,4,10,11,17
6415,5,55,73,71
6415,6,10,10,15
6415,7,76,101,96
6415,8,15,8,13
6415,9,13,7,13
6415,10,60,143,155
6415,11,32,10,19
6415,12,143,183,175
6416,0,8,8,12
6416,1,8,8,12
6416,2,8,8,12
6416,3,9,9,14
6416,4,10,11,16
6416,5,56,74,72
6416,6,10,10,14
6416,7,76,100,96
6416,8,14,8,13
6416,9,13,7,13
6416,10,60,143,156
6416,11,32,10,19
6416,12,143,183,176
6417,0,8,8,12
6417,1,8,8,12
6417,2,8,8,12
6417,3,9,9,14
6417,4,10,11,16
6417,5,57,75,73
6417,6,10,10,15
6417,7,75,99,94
6417,8,14,8,14
6417,9,13,7,12
6417,10,59,142,155
6417,11,32,10,18
6417,12,143,182,176
6418,0,8,8,12
6418,1,8,8,12
6418,2,8,8,12
6418,3,9,9,14
6418,4,10,11,16
6418,5,58,76,74
6418,6,10,10,15
6418,7,75,99,94
6418,8,14,8,13
6418,9,13,7,12
6418,10,59,142,156
6418,11,32,10,18
6418,12,143,182,176
6419,0,8,8,12
6419,1,8,8,12
6419,2,8,8,12
6419,3,9,9,14
6419,4,10,11,16
6419,5,58,77,75
6419,6,10,10,15
6419,7,75,99,94
6419,8,14,8,13
6419,9,13,7,12
6419,10,60,143,157
6419,11,32,10,18
6419,12,143,183,176
6420,0,9,9,13
6420,1,9,8,13
6420,2,9,8,13
6420,3,10,9,15
6420,4,11,11,17
6420,5,59,77,75
6420,6,10,10,16
6420,7,74,99,94
6420,8,15,8,15
6420,9,14,7,13
6420,10,59,143,156
6420,11,33,11,19
6420,12,143,183,176
6421,0,9,9,13
6421,1,9,9,13
6421,2,9,8,14
6421,3,10,10,15
6421,4,11,11,17
6421,5,58,77,75
6421,6,10,10,16
6421,7,74,99,94
6421,8,15,9,15
6421,9,14,8,13
6421,10,59,143,156
6421,11,33,11,19
6421,12,143,183,176
6422,0,8,8,12
6422,1,9,8,13
6422,2,9,8,12
6422,3,9,9,15
6422,4,11,11,17
6422,5,57,76,74
6422,6,10,10,16
6422,7,75,100,94
6422,8,15,8,14
6422,9,14,7,13
6422,10,60,143,156
6422,11,33,11,19
6422,12,143,183,176
6423,0,8,8,12
6423,1,9,8,13
6423,2,9,8,12
6423,3,10,9,15
6423,4,11,11,17
6423,5,57,75,73
6423,6,10,10,15
6423,7,75,100,94
6423,8,15,8,15
6423,9,14,7,13
6423,10,60,143,156
6423,11,33,11,19
6423,12,143,183,176
6424,0,8,9,13
6424,1,9,8,12
6424,2,9,8,13
6424,3,9,10,14
6424,4,11,11,17
6424,5,56,75,73
6424,6,10,10,15
6424,7,75,100,95
6424,8,15,8,14
6424,9,14,7,12
6424,10,60,143,156
6424,11,33,11,19
6424,12,143,183,176
6425,0,8,8,12
6425,1,9,8,13
6425,2,9,8,13
6425,3,9,10,14
6425,4,11,11,17
6425,5,56,75,72
6425,6,10,10,15
6425,7,76,101,95
6425,8,14,8,14
6425,9,14,8,13
6425,10,60,143,156
6425,11,33,11,19
6425,12,143,183,176
6426,0,8,8,12
6426,1,9,8,13
6426,2,9,8,13
6426,3,9,9,14
6426,4,10,11,17
6426,5,56,74,72
6426,6,10,10,15
6426,7,76,101,95
6426,8,15,8,14
6426,9,13,7,12
6426,10,59,143,155
6426,11,32,10,19
6426,12,143,183,176
6427,0,8,8,12
6427,1,9,8,13
6427,2,9,8,13
6427,3,9,9,14
6427,4,11,11,17
6427,5,56,74,72
6427,6,10,10,15
6427,7,76,101,96
6427,8,14,8,14
6427,9,13,7,13
6427,10,59,142,155
6427,11,32,10,19
6427,12,143,183,176
6428,0,9,8,13
6428,1,9,8,13
6428,2,9,8,13
6428,3,9,9,15
6428,4,11,11,17
6428,5,56,74,72
6428,6,10,10,15
6428,7,76,101,96
6428,8,15,8,14
6428,9,13,8,13
6428,10,59,143,155
6428,11,32,11,19
6428,12,143,183,176
6429,0,8,8,12
6429,1,8,8,12
6429,2,8,8,12
6429,3,9,9,14
6429,4,10,11,16
6429,5,56,74,72
6429,6,10,10,15
6429,7,76,101,95
6429,8,15,8,14
6429,9,13,7,12
6429,10,59,142,154
6429,11,32,10,18
6429,12,143,183,176
6430,0,8,8,12
6430,1,8,8,12
6430,2,8,8,12
6430,3,9,9,14
6430,4,10,11,16
6430,5,55,74,71
6430,6,10,10,15
6430,7,76,101,96
6430,8,14,8,13
6430,9,13,7,12
6430,10,59,142,154
6430,11,32,10,18
6430,12,143,183,176
6431,0,8,8,12
6431,1,8,8,12
6431,2,8,8,12
6431,3,9,9,14
6431,4,10,11,16
6431,5,55,74,71
6431,6,10,10,15
6431,7,77,102,96
6431,8,14,8,13
6431,9,13,7,12
6431,10,59,142,154
6431,11,32,10,18
6431,12,144,183,176
6432,0,8,8,12
6432,1,8,8,12
6432,2,8,7,12
6432,3,9,9,14
6432,4,10,11,16
6432,5,55,74,71
6432,6,9,9,14
6432,7,76,102,96
6432,8,14,8,13
6432,9,13,7,11
6432,10,58,142,154
6432,11,32,10,18
6432,12,143,183,175
6433,0,8,8,12
6433,1,8,8,12
6433,2,8,8,13
6433,3,9,9,14
6433,4,10,11,17
6433,5,55,74,71
6433,6,10,10,15
6433,7,76,102,96
6433,8,14,8,13
6433,9,13,7,12
6433,10,58,142,154
6433,11,32,10,18
6433,12,143,183,175
6434,0,8,8,12
6434,1,9,8,13
6434,2,9,8,13
6434,3,9,9,14
6434,4,10,11,17
6434,5,56,75,72
6434,6,10,10,15
6434,7,76,102,96
6434,8,14,8,13
6434,9,13,7,12
6434,10,59,143,155
6434,11,32,10,18
6434,12,143,183,176
6435,0,8,8,12
6435,1,8,8,12
6435,2,9,8,12
6435,3,9,9,14
6435,4,10,11,16
6435,5,55,73,71
6435,6,10,10,15
6435,7,77,103,97
6435,8,14,8,13
6435,9,13,7,12
6435,10,59,142,154
6435,11,32,10,18
6435,12,143,183,175
6436,0,8,9,13
6436,1,9,8,13
6436,2,9,8,13
6436,3,10,9,14
6436,4,11,11,17
6436,5,54,72,70
6436,6,10,10,15
6436,7,79,105,99
6436,8,14,8,14
6436,9,13,8,12
6436,10,58,141,153
6436,11,32,10,18
6436,12,144,183,176
6437,0,8,9,12
6437,1,9,8,13
6437,2,9,8,13
6437,3,9,9,14
6437,4,11,11,17
6437,5,54,72,70
6437,6,10,10,15
6437,7,80,105,99
6437,8,15,8,13
6437,9,13,8,12
6437,10,58,141,153
6437,11,32,10,18
6437,12,144,183,176
6438,0,8,8,13
6438,1,8,8,13
6438,2,9,8,12
6438,3,10,9,15
6438,4,11,11,17
6438,5,54,72,69
6438,6,10,10,15
6438,7,80,106,100
6438,8,15,8,14
6438,9,14,7,13
6438,10,57,140,152
6438,11,32,10,19
6438,12,144,183,176
6439,0,8,8,12
6439,1,9,8,13
6439,2,9,8,12
6439,3,10,9,15
6439,4,11,11,17
6439,5,54,72,70
6439,6,10,10,15
6439,7,82,108,101
6439,8,15,8,14
6439,9,14,8,13
6439,10,57,139,151
6439,11,32,11,19
6439,12,145,184,177
6440,0,8,8,12
6440,1,9,8,13
6440,2,9,8,13
6440,3,9,9,14
6440,4,11,11,16
6440,5,55,72,70
6440,6,10,10,15
6440,7,82,108,101
6440,8,14,8,13
6440,9,13,8,12
6440,10,56,138,152
6440,11,32,11,19
6440,12,146,184,177
6441,0,8,8,12
6441,1,9,8,13
6441,2,9,8,13
6441,3,9,10,14
6441,4,11,11,17
6441,5,55,72,70
6441,6,10,10,16
6441,7,82,108,102
6441,8,15,8,14
6441,9,14,7,12
6441,10,56,138,151
6441,11,32,11,18
6441,12,145,184,176
6442,0,9,8,13
6442,1,9,8,13
6442,2,9,8,13
6442,3,10,10,15
6442,4,11,11,17
6442,5,55,73,70
6442,6,10,10,16
6442,7,82,108,102
6442,8,15,8,14
6442,9,14,8,13
6442,10,56,138,151
6442,11,32,11,19
6442,12,145,184,176
6443,0,9,8,13
6443,1,9,8,13
6443,2,9,8,13
6443,3,10,10,15
6443,4,11,11,17
6443,5,54,72,70
6443,6,10,10,16
6443,7,82,108,102
6443,8,15,9,14
6443,9,14,8,13
6443,10,56,138,151
6443,11,32,11,19
6443,12,145,184,176
6444,0,8,8,13
6444,1,9,8,13
6444,2,9,8,13
6444,3,10,9,15
6444,4,11,11,17
6444,5,54,70,69
6444,6,10,10,16
6444,7,83,110,103
6444,8,14,8,14
6444,9,14,8,13
6444,10,56,137,150
6444,11,32,11,19
6444,12,145,184,176
6445,0,8,8,12
6445,1,8,8,13
6445,2,9,8,13
6445,3,9,9,14
6445,4,11,11,17
6445,5,53,70,68
6445,6,10,10,15
6445,7,83,110,103
6445,8,14,8,14
6445,9,13,8,12
6445,10,57,138,150
6445,11,32,11,18
6445,12,145,184,176
6446,0,8,8,12
6446,1,8,8,12
6446,2,8,8,12
6446,3,9,9,14
6446,4,10,11,16
6446,5,53,69,68
6446,6,10,10,15
6446,7,82,109,102
6446,8,14,8,13
6446,9,13,7,12
6446,10,58,138,151
6446,11,32,11,18
6446,12,146,184,176
6447,0,8,8,12
6447,1,8,8,13
6447,2,8,8,12
6447,3,9,9,14
6447,4,10,11,16
6447,5,52,69,67
6447,6,10,10,15
6447,7,82,109,102
6447,8,14,8,14
6447,9,13,7,12
6447,10,58,138,150
6447,11,32,10,18
6447,12,145,183,176
6448,0,8,8,12
6448,1,8,8,12
6448,2,9,8,12
6448,3,9,9,14
6448,4,11,11,16
6448,5,52,69,67
6448,6,10,10,15
6448,7,82,109,102
6448,8,14,8,13
6448,9,13,7,12
6448,10,58,138,150
6448,11,32,10,18
6448,12,145,183,176
6449,0,8,8,12
6449,1,9,8,13
6449,2,9,8,13
6449,3,9,9,15
6449,4,11,11,17
6449,5,53,70,68
6449,6,10,10,15
6449,7,82,108,102
6449,8,14,8,14
6449,9,13,7,13
6449,10,58,139,151
6449,11,32,10,18
6449,12,145,183,176
6450,0,8,8,12
6450,1,9,8,13
6450,2,9,8,13
6450,3,9,9,14
6450,4,11,11,17
6450,5,53,70,68
6450,6,10,10,15
6450,7,82,109,102
6450,8,15,8,14
6450,9,13,7,13
6450,10,58,138,151
6450,11,32,10,19
6450,12,145,183,176
6451,0,8,8,12
6451,1,9,8,13
6451,2,9,8,13
6451,3,10,9,15
6451,4,11,11,17
6451,5,53,71,69
6451,6,10,10,16
6451,7,82,108,101
6451,8,15,8,14
6451,9,13,7,13
6451,10,58,139,151
6451,11,32,10,19
6451,12,145,184,177
6452,0,8,8,13
6452,1,9,8,13
6452,2,9,8,13
6452,3,9,9,15
6452,4,11,11,17
6452,5,54,71,70
6452,6,10,10,15
6452,7,81,107,101
6452,8,14,8,14
6452,9,14,7,13
6452,10,58,139,152
6452,11,32,11,19
6452,12,145,184,177
6453,0,8,8,13
6453,1,9,8,13
6453,2,9,8,12
6453,3,9,9,14
6453,4,10,11,17
6453,5,53,71,69
6453,6,10,10,15
6453,7,82,108,101
6453,8,15,8,14
6453,9,13,7,12
6453,10,57,139,152
6453,11,32,11,19
6453,12,145,184,176
6454,0,8,8,12
6454,1,8,8,13
6454,2,9,8,13
6454,3,9,9,14
6454,4,11,11,16
6454,5,54,71,69
6454,6,10,10,15
6454,7,81,107,101
6454,8,14,8,14
6454,9,13,7,12
6454,10,57,139,152
6454,11,32,11,18
6454,12,145,184,176
6455,0,8,8,12
6455,1,9,8,13
6455,2,9,8,13
6455,3,9,9,15
6455,4,11,11,17
6455,5,54,71,69
6455,6,10,10,15
6455,7,81,107,101
6455,8,14,8,13
6455,9,14,8,12
6455,10,57,139,152
6455,11,32,11,18
6455,12,145,184,176
6456,0,8,8,12
6456,1,8,8,12
6456,2,8,8,12
6456,3,9,9,14
6456,4,11,11,16
6456,5,54,71,69
6456,6,10,10,15
6456,7,81,108,101
6456,8,14,8,13
6456,9,13,7,12
6456,10,57,139,150
6456,11,32,11,18
6456,12,144,184,176
6457,0,8,8,12
6457,1,8,8,12
6457,2,8,8,12
6457,3,9,9,14
6457,4,10,11,16
6457,5,54,71,69
6457,6,10,10,15
6457,7,81,107,100
6457,8,14,8,13
6457,9,13,7,12
6457,10,58,140,151
6457,11,32,11,18
6457,12,145,184,176
6458,0,8,8,12
6458,1,9,8,12
6458,2,8,8,12
6458,3,9,9,14
6458,4,10,11,16
6458,5,54,71,69
6458,6,10,10,15
6458,7,81,107,100
6458,8,14,8,13
6458,9,13,7,11
6458,10,58,140,151
6458,11,32,11,18
6458,12,145,184,176
6459,0,8,8,12
6459,1,9,8,13
6459,2,8,8,12
6459,3,9,9,14
6459,4,11,11,16
6459,5,53,70,69
6459,6,10,10,15
6459,7,81,108,101
6459,8,14,8,13
6459,9,13,7,12
6459,10,58,139,151
6459,11,32,10,19
6459,12,144,184,176
6460,0,8,8,12
6460,1,9,8,13
6460,2,9,8,13
6460,3,9,9,14
6460,4,11,11,17
6460,5,53,70,68
6460,6,10,10,15
6460,7,82,108,101
6460,8,14,8,13
6460,9,13,7,12
6460,10,58,139,151
6460,11,32,11,18
6460,12,144,184,176
6461,0,9,8,12
6461,1,9,8,13
6461,2,9,8,13
6461,3,9,10,15
6461,4,11,11,17
6461,5,53,70,68
6461,6,10,10,16
6461,7,82,108,101
6461,8,14,8,13
6461,9,13,8,12
6461,10,58,139,151
6461,11,32,11,18
6461,12,145,184,176
6462,0,9,8,13
6462,1,9,8,13
6462,2,9,8,13
6462,3,10,9,15
6462,4,11,11,17
6462,5,53,70,68
6462,6,10,10,16
6462,7,82,109,102
6462,8,15,8,14
6462,9,14,7,13
6462,10,58,139,150
6462,11,33,11,19
6462,12,145,184,176
6463,0,9,8,13
6463,1,9,8,13
6463,2,9,8,13
6463,3,10,10,15
6463,4,11,11,17
6463,5,53,70,68
6463,6,10,10,16
6463,7,82,109,102
6463,8,15,9,14
6463,9,14,8,13
6463,10,58,139,150
6463,11,33,11,19
6463,12,145,184,176
6464,0,8,8,12
6464,1,9,8,12
6464,2,8,8,12
6464,3,9,9,14
6464,4,11,11,17
6464,5,53,70,68
6464,6,10,10,15
6464,7,82,109,102
6464,8,14,8,14
6464,9,13,7,12
6464,10,58,139,151
6464,11,32,11,19
6464,12,145,184,176
6465,0,8,8,12
6465,1,8,8,12
6465,2,8,8,12
6465,3,9,9,14
6465,4,10,11,16
6465,5,52,69,67
6465,6,10,10,15
6465,7,82,108,102
6465,8,14,8,14
6465,9,13,7,12
6465,10,58,139,150
6465,11,32,11,18
6465,12,145,183,175
6466,0,8,8,12
6466,1,8,8,12
6466,2,8,8,12
6466,3,9,9,14
6466,4,10,11,16
6466,5,52,70,67
6466,6,10,10,15
6466,7,82,108,102
6466,8,14,8,14
6466,9,13,7,13
6466,10,58,139,150
6466,11,32,11,18
6466,12,145,183,175
6467,0,8,8,12
6467,1,8,8,13
6467,2,8,8,12
6467,3,9,9,14
6467,4,10,11,16
6467,5,52,69,67
6467,6,10,10,15
6467,7,82,108,102
6467,8,14,8,13
6467,9,13,7,12
6467,10,58,139,150
6467,11,32,11,18
6467,12,145,183,175
6468,0,8,8,12
6468,1,8,8,12
6468,2,8,8,12
6468,3,9,9,14
6468,4,10,11,16
6468,5,52,69,67
6468,6,10,10,15
6468,7,82,109,102
6468,8,14,8,14
6468,9,13,7,12
6468,10,58,139,150
6468,11,32,11,18
6468,12,144,183,175
6469,0,8,8,12
6469,1,9,8,13
6469,2,9,8,13
6469,3,9,9,15
6469,4,11,11,17
6469,5,52,69,67
6469,6,10,10,15
6469,7,82,109,102
6469,8,15,8,14
6469,9,13,7,13
6469,10,58,139,150
6469,11,32,11,18
6469,12,144,183,175
6470,0,8,8,12
6470,1,8,8,13
6470,2,9,8,12
6470,3,9,9,15
6470,4,10,11,17
6470,5,52,69,67
6470,6,10,10,15
6470,7,82,109,102
6470,8,14,8,13
6470,9,13,7,12
6470,10,58,139,150
6470,11,32,11,18
6470,12,145,184,176
6471,0,8,8,12
6471,1,8,8,12
6471,2,9,8,12
6471,3,9,9,14
6471,4,10,11,16
6471,5,53,70,67
6471,6,10,10,15
6471,7,82,109,102
6471,8,14,8,14
6471,9,13,7,12
6471,10,57,139,150
6471,11,32,10,18
6471,12,144,183,176
6472,0,8,8,12
6472,1,9,8,13
6472,2,8,8,12
6472,3,9,9,14
6472,4,11,11,16
6472,5,53,70,67
6472,6,10,10,15
6472,7,82,109,102
6472,8,14,8,14
6472,9,13,7,12
6472,10,57,139,150
6472,11,32,10,18
6472,12,144,183,176
6473,0,8,8,12
6473,1,9,8,13
6473,2,9,8,13
6473,3,10,9,15
6473,4,11,11,17
6473,5,53,70,67
6473,6,10,10,15
6473,7,82,109,102
6473,8,15,8,14
6473,9,13,8,12
6473,10,57,139,150
6473,11,32,10,18
6473,12,144,183,176
6474,0,8,8,12
6474,1,9,8,13
6474,2,9,8,13
6474,3,10,9,15
6474,4,11,11,16
6474,5,53,70,68
6474,6,10,10,16
6474,7,82,109,102
6474,8,15,8,14
6474,9,14,7,13
6474,10,58,138,150
6474,11,32,10,19
6474,12,145,184,176
6475,0,8,8,12
6475,1,9,8,13
6475,2,8,8,12
6475,3,9,9,14
6475,4,11,11,17
6475,5,53,70,68
6475,6,10,10,15
6475,7,82,109,102
6475,8,14,8,13
6475,9,13,7,12
6475,10,58,138,150
6475,11,32,11,19
6475,12,145,184,176
6476,0,8,8,12
6476,1,8,8,13
6476,2,8,8,12
6476,3,9,9,14
6476,4,11,11,17
6476,5,53,70,68
6476,6,10,10,15
6476,7,82,109,102
6476,8,14,8,14
6476,9,13,7,12
6476,10,58,138,150
6476,11,32,10,19
6476,12,145,184,176
6477,0,8,8,12
6477,1,8,8,12
6477,2,8,8,12
6477,3,9,9,14
6477,4,11,11,17
6477,5,52,70,68
6477,6,10,10,15
6477,7,82,109,102
6477,8,15,8,14
6477,9,13,7,12
6477,10,58,138,150
6477,11,32,11,19
6477,12,145,184,176
6478,0,8,8,12
6478,1,8,8,13
6478,2,9,8,13
6478,3,9,9,14
6478,4,11,11,17
6478,5,53,70,67
6478,6,10,10,15
6478,7,82,109,102
6478,8,14,8,14
6478,9,13,7,12
6478,10,58,138,150
6478,11,32,11,19
6478,12,145,184,176
6479,0,8,8,12
6479,1,9,8,13
6479,2,9,8,13
6479,3,9,9,14
6479,4,11,11,17
6479,5,53,70,68
6479,6,10,10,15
6479,7,83,110,103
6479,8,15,8,14
6479,9,14,7,12
6479,10,58,138,149
6479,11,33,11,19
6479,12,145,184,176
6480,0,9,8,13
6480,1,9,8,13
6480,2,9,8,13
6480,3,10,10,15
6480,4,11,12,18
6480,5,53,70,68
6480,6,10,10,16
6480,7,83,110,104
