frame,point_index,r,g,b
6665,5,46,56,55
6665,6,8,8,12
6665,7,90,117,111
6665,8,18,10,16
6665,9,13,8,13
6665,10,92,121,107
6665,11,24,9,17
6665,12,143,171,156
6666,0,9,9,13
6666,1,9,9,14
6666,2,9,9,13
6666,3,8,8,13
6666,4,11,10,16
6666,5,45,56,54
6666,6,8,8,12
6666,7,88,115,109
6666,8,18,10,17
6666,9,13,7,13
6666,10,90,123,109
6666,11,24,9,16
6666,12,142,171,155
6667,0,9,9,13
6667,1,9,9,14
6667,2,9,8,13
6667,3,8,8,13
6667,4,11,10,16
6667,5,45,56,54
6667,6,8,8,12
6667,7,88,114,108
6667,8,18,10,17
6667,9,13,7,13
6667,10,89,123,109
6667,11,23,9,16
6667,12,143,171,156
6668,0,9,9,13
6668,1,9,9,14
6668,2,9,9,13
6668,3,8,8,13
6668,4,11,10,16
6668,5,45,55,54
6668,6,8,8,12
6668,7,88,114,108
6668,8,18,10,16
6668,9,13,7,13
6668,10,88,122,109
6668,11,24,9,17
6668,12,142,171,155
6669,0,9,9,13
6669,1,9,9,14
6669,2,9,9,14
6669,3,8,8,13
6669,4,11,10,16
6669,5,45,55,54
6669,6,8,8,13
6669,7,89,115,110
6669,8,18,10,17
6669,9,13,8,13
6669,10,89,122,109
6669,11,24,9,17
6669,12,142,170,156
6670,0,9,9,13
6670,1,9,9,14
6670,2,9,9,13
6670,3,8,8,13
6670,4,11,10,16
6670,5,44,54,53
6670,6,8,8,12
6670,7,88,115,110
6670,8,18,10,17
6670,9,13,7,13
6670,10,89,121,108
6670,11,24,9,17
6670,12,142,170,155
6671,0,9,9,13
6671,1,9,9,14
6671,2,9,9,14
6671,3,8,8,13
6671,4,11,10,16
6671,5,44,54,53
6671,6,8,8,12
6671,7,88,115,110
6671,8,18,10,17
6671,9,13,8,13
6671,10,90,121,107
6671,11,24,9,16
6671,12,142,170,155
6672,0,9,9,13
6672,1,9,9,14
6672,2,9,9,13
6672,3,8,8,13
6672,4,11,10,16
6672,5,43,54,53
6672,6,8,8,12
6672,7,88,115,109
6672,8,18,10,17
6672,9,13,8,13
6672,10,90,120,106
6672,11,24,9,16
6672,12,142,170,154
6673,0,9,9,13
6673,1,9,9,14
6673,2,9,9,14
6673,3,8,8,13
6673,4,11,11,16
6673,5,43,54,53
6673,6,8,8,12
6673,7,88,115,110
6673,8,18,10,17
6673,9,13,8,13
6673,10,90,121,106
6673,11,24,9,17
6673,12,142,170,154
6674,0,9,9,13
6674,1,9,9,14
6674,2,9,9,14
6674,3,8,8,13
6674,4,11,10,17
6674,5,43,54,53
6674,6,8,8,12
6674,7,88,115,109
6674,8,18,10,17
6674,9,13,8,13
6674,10,91,120,106
6674,11,24,9,17
6674,12,142,170,154
6675,0,9,9,13
6675,1,9,9,14
6675,2,9,9,14
6675,3,8,8,13
6675,4,11,10,16
6675,5,43,54,53
6675,6,8,8,12
6675,7,88,115,109
6675,8,18,10,17
6675,9,13,8,13
6675,10,91,120,106
6675,11,24,9,17
6675,12,142,169,154
6676,0,9,9,13
6676,1,9,9,14
6676,2,9,8,14
6676,3,8,8,13
6676,4,11,10,16
6676,5,43,54,53
6676,6,8,8,12
6676,7,87,114,109
6676,8,18,10,17
6676,9,13,7,13
6676,10,90,120,105
6676,11,24,9,17
6676,12,142,170,153
6677,0,9,9,13
6677,1,9,9,14
6677,2,9,8,14
6677,3,8,8,13
6677,4,11,10,17
6677,5,43,53,52
6677,6,8,8,12
6677,7,89,115,110
6677,8,18,10,17
6677,9,13,8,13
6677,10,92,120,106
6677,11,24,9,17
6677,12,142,170,154
6678,0,9,9,13
6678,1,9,9,14
6678,2,9,9,14
6678,3,8,8,13
6678,4,11,10,17
6678,5,43,52,51
6678,6,8,8,12
6678,7,89,115,110
6678,8,18,10,17
6678,9,13,8,13
6678,10,91,121,106
6678,11,24,9,17
6678,12,142,169,154
6679,0,9,9,13
6679,1,9,9,14
6679,2,9,9,14
6679,3,8,8,13
6679,4,11,10,17
6679,5,43,52,51
6679,6,8,8,12
6679,7,89,115,110
6679,8,18,10,17
6679,9,13,8,13
6679,10,92,121,107
6679,11,24,9,17
6679,12,142,169,154
6680,0,9,9,13
6680,1,9,9,14
6680,2,9,9,14
6680,3,8,8,13
6680,4,11,10,17
6680,5,43,52,51
6680,6,8,8,12
6680,7,89,115,109
6680,8,18,10,17
6680,9,13,7,13
6680,10,92,121,106
6680,11,24,9,17
6680,12,142,169,154
6681,0,9,9,13
6681,1,9,9,14
6681,2,9,9,13
6681,3,8,8,13
6681,4,11,10,16
6681,5,43,53,52
6681,6,8,8,12
6681,7,89,115,110
6681,8,18,10,17
6681,9,13,7,13
6681,10,92,121,107
6681,11,24,9,16
6681,12,142,169,154
6682,0,9,9,13
6682,1,9,9,14
6682,2,9,9,14
6682,3,8,8,13
6682,4,11,10,17
6682,5,43,54,53
6682,6,8,8,12
6682,7,89,115,110
6682,8,18,10,17
6682,9,13,8,13
6682,10,92,121,107
6682,11,24,9,17
6682,12,143,170,155
6683,0,9,9,13
6683,1,9,9,14
6683,2,9,9,14
6683,3,8,8,13
6683,4,11,10,16
6683,5,44,54,53
6683,6,8,8,12
6683,7,89,116,110
6683,8,18,10,17
6683,9,13,8,13
6683,10,92,122,108
6683,11,24,9,17
6683,12,142,170,155
6684,0,9,9,13
6684,1,9,9,14
6684,2,9,9,14
6684,3,8,8,13
6684,4,11,10,17
6684,5,44,55,54
6684,6,8,8,12
6684,7,89,116,110
6684,8,18,10,17
6684,9,13,7,13
6684,10,91,121,107
6684,11,24,9,16
6684,12,142,170,154
6685,0,9,9,13
6685,1,9,9,14
6685,2,9,8,13
6685,3,8,8,13
6685,4,11,10,16
6685,5,45,56,54
6685,6,8,8,12
6685,7,89,115,110
6685,8,18,10,17
6685,9,13,8,13
6685,10,91,121,107
6685,11,24,9,16
6685,12,142,170,154
6686,0,9,9,13
6686,1,9,9,14
6686,2,9,8,13
6686,3,8,8,13
6686,4,10,10,16
6686,5,45,56,54
6686,6,8,8,12
6686,7,87,114,108
6686,8,18,10,17
6686,9,13,8,13
6686,10,90,123,109
6686,11,24,9,16
6686,12,142,170,155
6687,0,9,9,13
6687,1,9,9,14
6687,2,9,9,14
6687,3,8,8,13
6687,4,11,10,16
6687,5,45,56,55
6687,6,8,8,12
6687,7,85,110,105
6687,8,18,10,17
6687,9,13,7,13
6687,10,88,123,110
6687,11,24,9,17
6687,12,142,170,155
6688,0,9,9,13
6688,1,9,9,14
6688,2,9,9,14
6688,3,8,8,13
6688,4,11,10,17
6688,5,45,56,55
6688,6,8,8,12
6688,7,86,112,106
6688,8,18,10,17
6688,9,13,7,13
6688,10,87,122,110
6688,11,24,9,17
6688,12,142,170,154
6689,0,9,9,13
6689,1,9,9,14
6689,2,9,9,13
6689,3,8,8,13
6689,4,11,10,16
6689,5,45,56,55
6689,6,8,8,12
6689,7,87,114,108
6689,8,18,10,17
6689,9,13,8,13
6689,10,89,121,108
6689,11,24,9,16
6689,12,142,170,154
6690,0,9,9,13
6690,1,9,9,14
6690,2,9,9,14
6690,3,8,8,13
6690,4,11,10,17
6690,5,45,56,55
6690,6,8,8,12
6690,7,88,115,109
6690,8,18,10,17
6690,9,13,8,13
6690,10,90,121,107
6690,11,24,9,17
6690,12,142,170,154
6691,0,9,9,13
6691,1,9,9,14
6691,2,9,9,14
6691,3,9,8,13
6691,4,11,10,17
6691,5,45,57,56
6691,6,8,8,13
6691,7,88,115,110
6691,8,18,10,17
6691,9,13,8,13
6691,10,91,120,106
6691,11,24,9,17
6691,12,142,170,154
6692,0,9,9,13
6692,1,9,9,14
6692,2,9,8,14
6692,3,8,8,13
6692,4,11,10,17
6692,5,45,57,56
6692,6,8,8,12
6692,7,88,115,109
6692,8,18,10,17
6692,9,13,8,13
6692,10,91,120,106
6692,11,24,9,17
6692,12,142,170,154
6693,0,9,9,13
6693,1,9,9,14
6693,2,9,9,14
6693,3,8,8,13
6693,4,11,11,16
6693,5,46,58,57
6693,6,8,8,12
6693,7,88,114,109
6693,8,18,10,17
6693,9,13,8,13
6693,10,90,120,106
6693,11,24,9,16
6693,12,142,169,153
6694,0,9,9,13
6694,1,9,9,14
6694,2,9,9,14
6694,3,8,8,13
6694,4,11,10,17
6694,5,47,59,58
6694,6,8,8,12
6694,7,87,114,109
6694,8,18,10,17
6694,9,13,8,13
6694,10,91,120,105
6694,11,24,9,17
6694,12,142,169,153
6695,0,9,9,13
6695,1,9,9,14
6695,2,9,9,14
6695,3,8,8,13
6695,4,11,10,17
6695,5,48,60,59
6695,6,8,8,12
6695,7,88,114,109
6695,8,18,10,17
6695,9,13,8,13
6695,10,91,120,105
6695,11,24,9,17
6695,12,142,169,153
6696,0,9,9,13
6696,1,9,9,14
6696,2,9,9,13
6696,3,8,8,13
6696,4,11,10,16
6696,5,48,61,59
6696,6,8,8,12
6696,7,87,114,108
6696,8,18,10,17
6696,9,13,8,13
6696,10,90,120,104
6696,11,24,9,17
6696,12,141,169,153
6697,0,9,9,13
6697,1,9,9,14
6697,2,9,9,13
6697,3,8,8,13
6697,4,11,10,16
6697,5,48,61,59
6697,6,8,8,12
6697,7,87,114,109
6697,8,18,10,17
6697,9,13,8,13
6697,10,91,120,105
6697,11,24,9,17
6697,12,142,170,153
6698,0,9,9,13
6698,1,9,9,14
6698,2,9,8,14
6698,3,8,8,13
6698,4,11,10,16
6698,5,47,60,58
6698,6,8,8,12
6698,7,87,114,109
6698,8,18,10,17
6698,9,13,8,13
6698,10,91,120,105
6698,11,24,9,17
6698,12,142,170,153
6699,0,9,9,13
6699,1,9,9,14
6699,2,9,8,14
6699,3,8,8,13
6699,4,11,10,16
6699,5,46,58,57
6699,6,8,8,12
6699,7,88,115,109
6699,8,18,10,17
6699,9,13,8,13
6699,10,92,120,106
6699,11,24,9,17
6699,12,142,170,153
6700,0,9,9,13
6700,1,9,9,14
6700,2,9,9,14
6700,3,8,8,13
6700,4,11,10,16
6700,5,45,56,55
6700,6,8,8,12
6700,7,88,115,109
6700,8,18,10,17
6700,9,13,8,13
6700,10,91,120,105
6700,11,23,9,17
6700,12,142,170,153
6701,0,9,9,13
6701,1,9,9,14
6701,2,9,9,13
6701,3,8,8,13
6701,4,11,10,16
6701,5,43,54,53
6701,6,8,8,12
6701,7,89,115,110
6701,8,18,10,17
6701,9,13,8,13
6701,10,92,120,106
6701,11,24,9,17
6701,12,142,170,154
6702,0,9,9,13
6702,1,9,9,14
6702,2,9,9,13
6702,3,8,8,13
6702,4,11,10,16
6702,5,43,53,52
6702,6,8,8,12
6702,7,88,114,109
6702,8,18,10,17
6702,9,13,8,13
6702,10,92,120,106
6702,11,24,9,17
6702,12,142,170,154
6703,0,9,9,13
6703,1,9,9,14
6703,2,9,8,14
6703,3,8,8,13
6703,4,11,11,16
6703,5,44,53,52
6703,6,8,8,12
6703,7,88,114,109
6703,8,18,10,17
6703,9,13,8,13
6703,10,92,120,105
6703,11,24,9,17
6703,12,142,170,154
6704,0,9,9,13
6704,1,9,9,14
6704,2,9,9,13
6704,3,8,8,13
6704,4,11,10,16
6704,5,43,53,52
6704,6,8,8,12
6704,7,88,114,109
6704,8,18,10,17
6704,9,13,8,13
6704,10,92,120,104
6704,11,23,9,16
6704,12,142,169,153
6705,0,9,9,13
6705,1,9,9,14
6705,2,9,8,14
6705,3,8,8,13
6705,4,11,10,16
6705,5,43,53,52
6705,6,8,7,12
6705,7,88,114,109
6705,8,18,10,17
6705,9,13,8,13
6705,10,92,119,105
6705,11,24,9,16
6705,12,142,169,153
6706,0,8,8,13
6706,1,9,9,13
6706,2,9,8,13
6706,3,8,8,12
6706,4,10,10,16
6706,5,43,53,52
6706,6,8,7,12
6706,7,87,114,108
6706,8,18,10,16
6706,9,13,7,12
6706,10,91,119,104
6706,11,23,9,16
6706,12,142,169,153
6707,0,9,8,13
6707,1,9,8,13
6707,2,9,8,13
6707,3,8,8,13
6707,4,10,10,16
6707,5,43,53,52
6707,6,8,7,12
6707,7,87,114,108
6707,8,18,10,16
6707,9,13,7,12
6707,10,91,119,104
6707,11,23,9,16
6707,12,142,169,153
6708,0,9,9,13
6708,1,9,9,13
6708,2,9,8,13
6708,3,8,8,12
6708,4,10,10,16
6708,5,43,53,52
6708,6,8,8,12
6708,7,87,114,108
6708,8,18,10,16
6708,9,13,7,13
6708,10,91,119,104
6708,11,23,9,16
6708,12,141,169,153
6709,0,9,8,13
6709,1,9,9,13
6709,2,9,8,13
6709,3,8,8,12
6709,4,10,10,16
6709,5,42,52,51
6709,6,8,8,12
6709,7,88,114,108
6709,8,17,10,16
6709,9,12,7,12
6709,10,92,119,104
6709,11,23,9,16
6709,12,142,169,153
6710,0,8,8,12
6710,1,9,9,13
6710,2,9,8,13
6710,3,8,8,12
6710,4,10,10,16
6710,5,42,52,51
6710,6,8,8,12
6710,7,88,114,108
6710,8,17,10,16
6710,9,12,7,13
6710,10,92,119,104
6710,11,23,9,16
6710,12,142,169,153
6711,0,9,9,13
6711,1,9,9,13
6711,2,9,8,13
6711,3,8,8,12
6711,4,10,10,16
6711,5,42,52,50
6711,6,8,7,12
6711,7,88,114,108
6711,8,18,10,16
6711,9,13,7,12
6711,10,92,119,104
6711,11,23,9,16
6711,12,141,169,152
6712,0,9,9,13
6712,1,9,9,14
6712,2,9,8,13
6712,3,8,8,12
6712,4,10,10,16
6712,5,41,51,50
6712,6,8,7,12
6712,7,87,114,108
6712,8,17,10,16
6712,9,13,7,12
6712,10,91,119,103
6712,11,23,9,16
6712,12,141,169,152
6713,0,9,8,13
6713,1,9,9,13
6713,2,9,8,13
6713,3,8,8,13
6713,4,10,10,16
6713,5,42,51,50
6713,6,8,7,12
6713,7,88,114,108
6713,8,18,10,16
6713,9,13,7,12
6713,10,92,119,104
6713,11,23,9,16
6713,12,142,169,153
6714,0,9,9,13
6714,1,9,8,14
6714,2,9,8,13
6714,3,8,8,12
6714,4,10,10,16
6714,5,42,51,50
6714,6,8,7,12
6714,7,87,114,108
6714,8,18,10,16
6714,9,13,7,12
6714,10,92,119,104
6714,11,23,9,16
6714,12,142,169,153
6715,0,9,9,13
6715,1,9,9,13
6715,2,9,8,13
6715,3,8,8,13
6715,4,10,10,16
6715,5,42,52,50
6715,6,8,7,12
6715,7,87,114,108
6715,8,18,10,16
6715,9,12,7,12
6715,10,92,119,104
6715,11,23,9,16
6715,12,142,169,153
6716,0,9,9,13
6716,1,9,9,13
6716,2,9,8,13
6716,3,8,8,12
6716,4,10,10,16
6716,5,42,52,51
6716,6,8,7,12
6716,7,87,114,108
6716,8,17,10,16
6716,9,13,7,12
6716,10,91,119,103
6716,11,23,9,16
6716,12,142,169,153
6717,0,9,9,13
6717,1,9,9,13
6717,2,9,8,13
6717,3,8,8,13
6717,4,10,10,16
6717,5,42,52,51
6717,6,8,7,12
6717,7,88,114,109
6717,8,18,10,17
6717,9,13,7,13
6717,10,92,120,104
6717,11,23,9,16
6717,12,142,170,153
6718,0,9,9,13
6718,1,9,9,13
6718,2,9,8,13
6718,3,8,8,13
6718,4,10,10,16
6718,5,41,51,51
6718,6,8,8,12
6718,7,87,114,108
6718,8,18,10,17
6718,9,13,7,13
6718,10,92,120,104
6718,11,23,9,16
6718,12,142,170,153
6719,0,9,8,13
6719,1,9,9,13
6719,2,9,9,13
6719,3,8,8,13
6719,4,10,10,16
6719,5,41,51,50
6719,6,8,8,12
6719,7,88,115,109
6719,8,18,10,17
6719,9,13,7,13
6719,10,93,121,105
6719,11,23,9,16
6719,12,142,170,154
6720,0,8,8,12
6720,1,9,9,13
6720,2,9,9,13
6720,3,8,8,12
6720,4,10,10,16
6720,5,41,52,51
6720,6,8,7,12
6720,7,87,115,108
6720,8,18,10,17
6720,9,12,8,12
6720,10,92,121,105
6720,11,23,9,16
6720,12,142,170,154
6721,0,9,9,13
6721,1,9,9,14
6721,2,9,9,13
6721,3,8,8,13
6721,4,10,10,16
6721,5,42,52,52
6721,6,8,8,12
6721,7,88,115,109
6721,8,18,10,17
6721,9,13,8,13
6721,10,93,121,106
6721,11,23,9,16
6721,12,143,171,155
6722,0,9,9,13
6722,1,9,9,14
6722,2,9,8,13
6722,3,8,8,13
6722,4,10,10,16
6722,5,42,53,52
6722,6,8,7,12
6722,7,88,115,109
6722,8,18,10,17
6722,9,13,8,13
6722,10,93,122,107
6722,11,24,9,16
6722,12,143,171,155
6723,0,9,8,13
6723,1,9,9,14
6723,2,9,8,13
6723,3,8,8,13
6723,4,10,10,16
6723,5,43,53,52
6723,6,8,8,12
6723,7,89,115,110
6723,8,18,10,17
6723,9,13,7,13
6723,10,94,122,108
6723,11,23,9,16
6723,12,143,171,155
6724,0,8,8,13
6724,1,9,9,14
6724,2,9,8,13
6724,3,8,8,12
6724,4,10,10,16
6724,5,44,54,53
6724,6,8,7,12
6724,7,89,116,110
6724,8,18,10,17
6724,9,12,8,13
6724,10,93,123,108
6724,11,23,9,16
6724,12,143,171,156
6725,0,9,9,13
6725,1,9,9,13
6725,2,9,9,13
6725,3,8,8,12
6725,4,10,10,16
6725,5,44,55,54
6725,6,8,7,12
6725,7,90,116,111
6725,8,18,10,17
6725,9,13,8,12
6725,10,94,124,109
6725,11,23,9,16
6725,12,143,172,157
6726,0,9,8,13
6726,1,9,9,13
6726,2,9,8,13
6726,3,8,8,12
6726,4,10,10,16
6726,5,44,55,53
6726,6,8,7,12
6726,7,89,116,110
6726,8,18,10,17
6726,9,13,7,13
6726,10,93,124,109
6726,11,23,9,16
6726,12,143,172,156
6727,0,9,8,12
6727,1,9,9,13
6727,2,9,8,13
6727,3,8,8,12
6727,4,10,10,16
6727,5,44,55,54
6727,6,8,7,12
6727,7,89,116,110
6727,8,17,10,16
6727,9,13,7,13
6727,10,93,124,109
6727,11,23,9,16
6727,12,143,172,156
6728,0,8,8,12
6728,1,9,9,13
6728,2,9,8,13
6728,3,8,8,12
6728,4,10,10,15
6728,5,44,55,53
6728,6,8,7,12
6728,7,89,116,110
6728,8,17,10,16
6728,9,13,7,12
6728,10,93,124,108
6728,11,23,9,16
6728,12,143,171,156
6729,0,9,9,13
6729,1,9,9,14
6729,2,9,8,13
6729,3,8,8,12
6729,4,10,10,16
6729,5,44,55,54
6729,6,8,7,12
6729,7,89,116,110
6729,8,18,10,16
6729,9,12,7,12
6729,10,94,123,108
6729,11,23,9,16
6729,12,143,171,156
6730,0,8,8,13
6730,1,9,8,14
6730,2,9,8,13
6730,3,8,8,12
6730,4,10,10,16
6730,5,44,56,54
6730,6,8,7,12
6730,7,89,115,109
6730,8,18,10,16
6730,9,13,7,12
6730,10,93,122,107
6730,11,23,9,16
6730,12,143,171,155
6731,0,8,8,12
6731,1,9,9,13
6731,2,9,8,13
6731,3,8,8,12
6731,4,10,10,16
6731,5,45,57,55
6731,6,8,7,12
6731,7,88,115,109
6731,8,18,10,17
6731,9,12,7,12
6731,10,93,122,107
6731,11,23,9,16
6731,12,143,170,155
6732,0,8,8,12
6732,1,9,9,13
6732,2,9,8,13
6732,3,8,8,12
6732,4,10,10,16
6732,5,46,58,56
6732,6,8,7,12
6732,7,87,114,108
6732,8,17,10,16
6732,9,12,7,12
6732,10,92,121,105
6732,11,23,9,16
6732,12,142,170,153
6733,0,8,8,12
6733,1,9,9,13
6733,2,9,8,13
6733,3,8,8,12
6733,4,10,10,16
6733,5,47,59,58
6733,6,8,7,12
6733,7,87,114,109
6733,8,17,10,16
6733,9,12,7,12
6733,10,93,121,106
6733,11,23,9,16
6733,12,142,170,154
6734,0,8,8,12
6734,1,9,9,13
6734,2,9,8,13
6734,3,8,8,12
6734,4,10,10,16
6734,5,47,60,59
6734,6,8,7,12
6734,7,88,114,109
6734,8,17,10,16
6734,9,12,7,12
6734,10,93,121,106
6734,11,23,9,16
6734,12,142,170,154
6735,0,8,8,13
6735,1,9,9,14
6735,2,9,8,13
6735,3,8,8,12
6735,4,10,10,16
6735,5,48,61,60
6735,6,8,7,12
6735,7,88,115,110
6735,8,17,10,16
6735,9,13,7,12
6735,10,93,122,106
6735,11,23,9,16
6735,12,142,170,154
6736,0,8,8,13
6736,1,9,9,13
6736,2,9,8,13
6736,3,8,8,12
6736,4,10,10,16
6736,5,49,62,60
6736,6,8,7,12
6736,7,88,115,109
6736,8,17,10,16
6736,9,13,7,12
6736,10,92,121,106
6736,11,23,9,16
6736,12,142,170,154
6737,0,8,8,12
6737,1,9,9,13
6737,2,9,8,13
6737,3,8,8,12
6737,4,10,10,15
6737,5,49,63,61
6737,6,7,7,11
6737,7,88,115,109
6737,8,17,10,16
6737,9,12,7,12
6737,10,93,122,106
6737,11,23,9,15
6737,12,142,170,154
6738,0,8,8,12
6738,1,9,9,13
6738,2,9,8,13
6738,3,8,8,12
6738,4,10,10,16
6738,5,50,63,61
6738,6,7,7,11
6738,7,88,115,109
6738,8,17,10,16
6738,9,12,7,12
6738,10,93,122,106
6738,11,23,9,16
6738,12,142,170,154
6739,0,9,8,12
6739,1,9,9,13
6739,2,9,8,13
6739,3,8,8,12
6739,4,10,10,16
6739,5,50,64,62
6739,6,8,7,12
6739,7,88,115,109
6739,8,18,10,16
6739,9,12,7,12
6739,10,93,122,106
6739,11,23,9,16
6739,12,142,170,154
6740,0,9,8,13
6740,1,9,9,14
6740,2,9,8,13
6740,3,8,8,13
6740,4,10,10,16
6740,5,51,65,62
6740,6,8,7,12
6740,7,87,114,109
6740,8,17,10,16
6740,9,12,7,12
6740,10,93,121,106
6740,11,23,9,16
6740,12,142,170,154
6741,0,8,8,12
6741,1,9,9,13
6741,2,9,8,13
6741,3,8,8,12
6741,4,10,10,16
6741,5,52,66,64
6741,6,8,7,12
6741,7,87,113,108
6741,8,17,10,16
6741,9,12,7,12
6741,10,93,121,106
6741,11,23,9,16
6741,12,142,170,154
6742,0,8,8,12
6742,1,9,9,13
6742,2,9,8,13
6742,3,8,8,12
6742,4,10,10,16
6742,5,52,66,64
6742,6,7,7,11
6742,7,86,113,107
6742,8,17,10,16
6742,9,12,7,12
6742,10,92,121,105
6742,11,23,9,16
6742,12,142,170,154
6743,0,8,8,12
6743,1,9,9,13
6743,2,9,8,13
6743,3,8,8,12
6743,4,10,10,16
6743,5,49,63,60
6743,6,7,7,11
6743,7,88,114,109
6743,8,17,10,16
6743,9,12,7,12
6743,10,93,122,107
6743,11,23,9,16
6743,12,143,171,156
6744,0,0,0,0
6744,1,0,0,0
6744,2,0,0,0
6744,3,0,0,0
6744,4,0,0,0
6744,5,0,0,0
6744,6,0,0,0
6744,7,0,0,0
6744,8,0,0,0
6744,9,0,0,0
6744,10,0,0,0
6744,11,0,0,0
6744,12,0,0,0
6745,0,0,0,0
6745,1,0,0,0
6745,2,0,0,0
6745,3,0,0,0
6745,4,0,0,0
6745,5,0,0,0
6745,6,0,0,0
6745,7,0,0,0
6745,8,0,0,0
6745,9,0,0,0
6745,10,0,0,0
6745,11,0,0,0
6745,12,0,0,0
6746,0,0,0,0
6746,1,0,0,0
6746,2,0,0,0
6746,3,0,0,0
6746,4,0,0,0
6746,5,0,0,0
6746,6,0,0,0
6746,7,0,0,0
6746,8,0,0,0
6746,9,0,0,0
6746,10,0,0,0
6746,11,0,0,0
6746,12,0,0,0
6747,0,0,0,0
6747,1,0,0,0
6747,2,0,0,0
6747,3,0,0,0
6747,4,0,0,0
6747,5,0,0,0
6747,6,0,0,0
6747,7,0,0,0
6747,8,0,0,0
6747,9,0,0,0
6747,10,0,0,0
6747,11,0,0,0
6747,12,0,0,0
6748,0,0,0,0
6748,1,0,0,0
6748,2,0,0,0
6748,3,0,0,0
6748,4,0,0,0
6748,5,0,0,0
6748,6,0,0,0
6748,7,0,0,0
6748,8,0,0,0
6748,9,0,0,0
6748,10,0,0,0
6748,11,0,0,0
6748,12,0,0,0
6749,0,0,0,0
6749,1,0,0,0
6749,2,0,0,0
6749,3,0,0,0
6749,4,0,0,0
6749,5,0,0,0
6749,6,0,0,0
6749,7,0,0,0
6749,8,0,0,0
6749,9,0,0,0
6749,10,0,0,0
6749,11,0,0,0
6749,12,0,0,0
6750,0,0,0,0
6750,1,0,0,0
6750,2,0,0,0
6750,3,0,0,0
6750,4,0,0,0
6750,5,0,0,0
6750,6,0,0,0
6750,7,0,0,0
6750,8,0,0,0
6750,9,0,0,0
6750,10,0,0,0
6750,11,0,0,0
6750,12,0,0,0
6751,0,0,0,0
6751,1,0,0,0
6751,2,0,0,0
6751,3,0,0,0
6751,4,0,0,0
6751,5,0,0,0
6751,6,0,0,0
6751,7,0,0,0
6751,8,0,0,0
6751,9,0,0,0
6751,10,0,0,0
6751,11,0,0,0
6751,12,0,0,0
6752,0,0,0,0
6752,1,0,0,0
6752,2,0,0,0
6752,3,0,0,0
6752,4,0,0,0
6752,5,0,0,0
6752,6,0,0,0
6752,7,0,0,0
6752,8,0,0,0
6752,9,0,0,0
6752,10,0,0,0
6752,11,0,0,0
6752,12,0,0,0
6753,0,0,0,0
6753,1,0,0,0
6753,2,0,0,0
6753,3,0,0,0
6753,4,0,0,0
6753,5,0,0,0
6753,6,0,0,0
6753,7,0,0,0
6753,8,0,0,0
6753,9,0,0,0
6753,10,0,0,0
6753,11,0,0,0
6753,12,0,0,0
6754,0,0,0,0
6754,1,0,0,0
6754,2,0,0,0
6754,3,0,0,0
6754,4,0,0,0
6754,5,0,0,0
6754,6,0,0,0
6754,7,0,0,0
6754,8,0,0,0
6754,9,0,0,0
6754,10,0,0,0
6754,11,0,0,0
6754,12,0,0,0
6755,0,0,0,0
6755,1,0,0,0
6755,2,0,0,0
6755,3,0,0,0
6755,4,0,0,0
6755,5,0,0,0
6755,6,0,0,0
6755,7,0,0,0
6755,8,0,0,0
6755,9,0,0,0
6755,10,0,0,0
6755,11,0,0,0
6755,12,0,0,0
6756,0,0,0,0
6756,1,0,0,0
6756,2,0,0,0
6756,3,0,0,0
6756,4,0,0,0
6756,5,0,0,0
6756,6,0,0,0
6756,7,0,0,0
6756,8,0,0,0
6756,9,0,0,0
6756,10,0,0,0
6756,11,0,0,0
6756,12,0,0,0
6757,0,0,0,0
6757,1,0,0,0
6757,2,0,0,0
6757,3,0,0,0
6757,4,0,0,0
6757,5,0,0,0
6757,6,0,0,0
6757,7,0,0,0
6757,8,0,0,0
6757,9,0,0,0
6757,10,0,0,0
6757,11,0,0,0
6757,12,0,0,0
6758,0,0,0,0
6758,1,0,0,0
6758,2,0,0,0
6758,3,0,0,0
6758,4,0,0,0
6758,5,0,0,0
6758,6,0,0,0
6758,7,0,0,0
6758,8,0,0,0
6758,9,0,0,0
6758,10,0,0,0
6758,11,0,0,0
6758,12,0,0,0
6759,0,0,0,0
6759,1,0,0,0
6759,2,0,0,0
6759,3,0,0,0
6759,4,0,0,0
6759,5,0,0,0
6759,6,0,0,0
6759,7,0,0,0
6759,8,0,0,0
6759,9,0,0,0
6759,10,0,0,0
6759,11,0,0,0
6759,12,0,0,0
6760,0,0,0,0
6760,1,0,0,0
6760,2,0,0,0
6760,3,0,0,0
6760,4,0,0,0
6760,5,0,0,0
6760,6,0,0,0
6760,7,0,0,0
6760,8,0,0,0
6760,9,0,0,0
6760,10,0,0,0
6760,11,0,0,0
6760,12,0,0,0
6761,0,0,0,0
6761,1,0,0,0
6761,2,0,0,0
6761,3,0,0,0
6761,4,0,0,0
6761,5,0,0,0
6761,6,0,0,0
6761,7,0,0,0
6761,8,0,0,0
6761,9,0,0,0
6761,10,0,0,0
6761,11,0,0,0
6761,12,0,0,0
6762,0,0,0,0
6762,1,0,0,0
6762,2,0,0,0
6762,3,0,0,0
6762,4,0,0,0
6762,5,0,0,0
6762,6,0,0,0
6762,7,0,0,0
6762,8,0,0,0
6762,9,0,0,0
6762,10,0,0,0
6762,11,0,0,0
6762,12,0,0,0
6763,0,0,0,0
6763,1,0,0,0
